"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk/Strobe Net Name","Associated Clk/Strobe Driver Comp Ref Des & Pin Name","Associated Clk/Strobe Receiver Comp Ref Des & Pin Name","Clk/Strobe Crossing Threshold Time, [ns]","Average Center Voltage, Vcent(pin_mid), [mV]","Upper Eye Mask, Vcent(pin_mid) + VdIVW_Total/2, [mV]","Lower Eye Mask, Vcent(pin_mid) - VdIVW_Total/2, [mV]","Half Eye-Mask Width, TdIVW/2, [ps]","Output Delay Uncertainty, [ps]","Measured Setup Time, [ps]","Setup Time Margin, [ps]","Setup Time Margin with Output Delay Uncertainty, [ps]","Measured Hold Time, [ps]","Hold Time Margin, [ps]","Hold Time Margin with Output Delay Uncertainty, [ps]","Min Voltage Above/Below Eye-Mask, [mV]","Peak Voltage Above/Below Vcent(pin_mid), [mV]","VIHL_AC/2 Limit, [mV]","Peak Voltage Above/Below Vcent(pin_mid) Margin, [mV]","Vcent(pin_mid) to Vcent(pin_mid) Pulse Width, [ps]","Pulse Width Limit, tdIPW, [ps]","Pulse Width Margin, [ps]","Pulse Width Margin with Output Delay Uncertainty, [ps]","Min Slew Rate, [V/ns]","Min Slew Rate Limit, SRIN_VdIVW_min, [V/ns]","Min Slew Rate Margin, [V/ns]","Max Slew Rate, [V/ns]","Max Slew Rate Limit, SRIN_VdIVW_max, [V/ns]","Max Slew Rate Margin, [V/ns]","Min Slew Rate (2), [V/ns]","Min Slew Rate (2) Limit, SRIN_VdIVW_min, [V/ns]","Min Slew Rate (2) Margin, [V/ns]","Max Slew Rate (2), [V/ns]","Max Slew Rate (2) Limit, SRIN_VdIVW_max, [V/ns]","Max Slew Rate (2) Margin, [V/ns]","Eye Mask Shape"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","26.703"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 328.5"," 266.0"," 260.0","397.767"," 539.8","  93.0"," 446.8","N/A","N/A","N/A","N/A"," 4.932"," 1.000"," 3.932"," 4.932"," 9.000"," 4.068","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","27.328"," 700.3"," 768.3"," 632.3","    62","   6.0"," 269.0"," 206.5"," 200.5","N/A","N/A","N/A","710.824"," 881.5","  93.0"," 788.5","N/A","N/A","N/A","N/A"," 4.932"," 1.000"," 3.932"," 4.932"," 9.000"," 4.068"," 5.048"," 0.986"," 4.062"," 5.048"," 9.000"," 3.952","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","27.953"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 394.2"," 331.7"," 325.7","569.400"," 740.4","  93.0"," 647.4","N/A","N/A","N/A","N/A"," 4.922"," 1.000"," 3.922"," 4.922"," 9.000"," 4.078","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","28.578"," 700.3"," 768.3"," 632.3","    62","   6.0"," 203.1"," 140.6"," 134.6","N/A","N/A","N/A","430.545"," 615.5","  93.0"," 522.5","N/A","N/A","N/A","N/A"," 4.922"," 1.000"," 3.922"," 4.922"," 9.000"," 4.078"," 4.881"," 0.984"," 3.897"," 4.881"," 9.000"," 4.119","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","29.204"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 329.7"," 267.2"," 261.2","378.609"," 538.7","  93.0"," 445.7","N/A","N/A","N/A","N/A"," 5.061"," 1.000"," 4.061"," 5.061"," 9.000"," 3.939","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","29.828"," 700.3"," 768.3"," 632.3","    62","   6.0"," 267.1"," 204.6"," 198.6","N/A","N/A","N/A","708.410"," 888.4","  93.0"," 795.4","N/A","N/A","N/A","N/A"," 5.061"," 1.000"," 4.061"," 5.061"," 9.000"," 3.939"," 5.055"," 1.012"," 4.043"," 5.055"," 9.000"," 3.945","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","30.453"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","567.315"," 745.4","  93.0"," 652.4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","31.078"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","608.498"," 726.1","  93.0"," 633.1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","31.703"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","630.092"," 708.6","  93.0"," 615.6","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","32.328"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","630.680"," 702.3","  93.0"," 609.3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","32.953"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 395.5"," 333.0"," 327.0","630.875"," 700.9","  93.0"," 607.9","N/A","N/A","N/A","N/A"," 4.684"," 1.000"," 3.684"," 4.684"," 9.000"," 4.316","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","33.578"," 700.3"," 768.3"," 632.3","    62","   6.0"," 200.5"," 138.0"," 132.0","N/A","N/A","N/A","419.911"," 592.0","  93.0"," 499.0","N/A","N/A","N/A","N/A"," 4.684"," 1.000"," 3.684"," 4.684"," 9.000"," 4.316"," 4.612"," 0.937"," 3.675"," 4.612"," 9.000"," 4.388","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","34.204"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 330.0"," 267.5"," 261.5","386.105"," 535.5","  93.0"," 442.5","N/A","N/A","N/A","N/A"," 5.064"," 1.000"," 4.064"," 5.064"," 9.000"," 3.936","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","34.828"," 700.3"," 768.3"," 632.3","    62","   6.0"," 267.0"," 204.5"," 198.5","N/A","N/A","N/A","707.246"," 886.8","  93.0"," 793.8","N/A","N/A","N/A","N/A"," 5.064"," 1.000"," 4.064"," 5.064"," 9.000"," 3.936"," 5.087"," 1.013"," 4.075"," 5.087"," 9.000"," 3.913","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","35.454"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","567.351"," 744.3","  93.0"," 651.3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","36.078"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","607.957"," 726.4","  93.0"," 633.4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","36.703"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 394.2"," 331.7"," 325.7","629.715"," 708.4","  93.0"," 615.4","N/A","N/A","N/A","N/A"," 4.721"," 1.000"," 3.721"," 4.721"," 9.000"," 4.279","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","37.329"," 700.3"," 768.3"," 632.3","    62","   6.0"," 202.2"," 139.7"," 133.7","N/A","N/A","N/A","421.368"," 593.5","  93.0"," 500.5","N/A","N/A","N/A","N/A"," 4.721"," 1.000"," 3.721"," 4.721"," 9.000"," 4.279"," 4.643"," 0.944"," 3.699"," 4.643"," 9.000"," 4.357","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","37.953"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 330.7"," 268.2"," 262.2","386.843"," 535.9","  93.0"," 442.9","N/A","N/A","N/A","N/A"," 5.036"," 1.000"," 4.036"," 5.036"," 9.000"," 3.964","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","38.578"," 700.3"," 768.3"," 632.3","    62","   6.0"," 267.2"," 204.7"," 198.7"," 360.4"," 297.9"," 291.9","705.806"," 886.2","  93.0"," 793.2"," 654.7","   363"," 292.2"," 280.2"," 4.970"," 1.000"," 3.970"," 5.036"," 9.000"," 3.964"," 5.133"," 1.007"," 4.126"," 5.133"," 9.000"," 3.867","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","39.204"," 700.3"," 768.3"," 632.3","    62","   6.0"," 238.0"," 175.5"," 169.5"," 299.2"," 236.7"," 230.7","484.780"," 592.6","  93.0"," 499.6"," 563.6","   363"," 201.1"," 189.1"," 4.970"," 1.000"," 3.970"," 5.210"," 9.000"," 3.790"," 4.860"," 0.994"," 3.866"," 4.860"," 9.000"," 4.140","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","39.828"," 700.3"," 768.3"," 632.3","    62","   6.0"," 298.9"," 236.4"," 230.4","N/A","N/A","N/A","739.847"," 851.5","  93.0"," 758.5","N/A","N/A","N/A","N/A"," 5.210"," 1.000"," 4.210"," 5.210"," 9.000"," 3.790"," 4.785"," 1.042"," 3.743"," 4.785"," 9.000"," 4.215","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","40.454"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","585.387"," 741.7","  93.0"," 648.7","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","41.078"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","611.984"," 720.4","  93.0"," 627.4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","41.704"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","629.189"," 706.7","  93.0"," 613.7","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","42.329"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 394.9"," 332.4"," 326.4","630.653"," 701.8","  93.0"," 608.8","N/A","N/A","N/A","N/A"," 4.678"," 1.000"," 3.678"," 4.678"," 9.000"," 4.322","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","42.953"," 700.3"," 768.3"," 632.3","    62","   6.0"," 200.5"," 138.0"," 132.0","N/A","N/A","N/A","422.364"," 592.5","  93.0"," 499.5","N/A","N/A","N/A","N/A"," 4.678"," 1.000"," 3.678"," 4.678"," 9.000"," 4.322"," 4.609"," 0.936"," 3.673"," 4.609"," 9.000"," 4.391","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","43.578"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","386.168"," 542.4","  93.0"," 449.4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","44.204"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 328.3"," 265.8"," 259.8","411.445"," 525.5","  93.0"," 432.5","N/A","N/A","N/A","N/A"," 4.819"," 1.000"," 3.819"," 4.819"," 9.000"," 4.181","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","44.828"," 700.3"," 768.3"," 632.3","    62","   6.0"," 267.8"," 205.3"," 199.3","N/A","N/A","N/A","696.594"," 866.3","  93.0"," 773.3","N/A","N/A","N/A","N/A"," 4.819"," 1.000"," 3.819"," 4.819"," 9.000"," 4.181"," 4.909"," 0.964"," 3.945"," 4.909"," 9.000"," 4.091","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","45.454"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 393.0"," 330.5"," 324.5","572.745"," 736.5","  93.0"," 643.5","N/A","N/A","N/A","N/A"," 4.889"," 1.000"," 3.889"," 4.889"," 9.000"," 4.111","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","46.078"," 700.3"," 768.3"," 632.3","    62","   6.0"," 203.3"," 140.8"," 134.8","N/A","N/A","N/A","431.396"," 617.0","  93.0"," 524.0","N/A","N/A","N/A","N/A"," 4.889"," 1.000"," 3.889"," 4.889"," 9.000"," 4.111"," 4.828"," 0.978"," 3.851"," 4.828"," 9.000"," 4.172","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","46.704"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 330.0"," 267.5"," 261.5","379.075"," 539.0","  93.0"," 446.0","N/A","N/A","N/A","N/A"," 5.008"," 1.000"," 4.008"," 5.008"," 9.000"," 3.992","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","47.328"," 700.3"," 768.3"," 632.3","    62","   6.0"," 267.7"," 205.2"," 199.2","N/A","N/A","N/A","706.651"," 887.3","  93.0"," 794.3","N/A","N/A","N/A","N/A"," 5.008"," 1.000"," 4.008"," 5.008"," 9.000"," 3.992"," 5.086"," 1.002"," 4.084"," 5.086"," 9.000"," 3.914","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","47.953"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","566.669"," 744.5","  93.0"," 651.5","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","48.578"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","608.379"," 725.6","  93.0"," 632.6","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","49.204"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","629.553"," 708.0","  93.0"," 615.0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","49.828"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 395.0"," 332.5"," 326.5","630.346"," 701.8","  93.0"," 608.8","N/A","N/A","N/A","N/A"," 4.722"," 1.000"," 3.722"," 4.722"," 9.000"," 4.278","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","50.454"," 700.3"," 768.3"," 632.3","    62","   6.0"," 202.1"," 139.6"," 133.6","N/A","N/A","N/A","422.456"," 592.9","  93.0"," 499.9","N/A","N/A","N/A","N/A"," 4.722"," 1.000"," 3.722"," 4.722"," 9.000"," 4.278"," 4.673"," 0.944"," 3.729"," 4.673"," 9.000"," 4.327","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","51.078"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","386.856"," 542.7","  93.0"," 449.7","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","51.704"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","411.310"," 525.3","  93.0"," 432.3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","52.328"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 327.4"," 264.9"," 258.9","432.019"," 508.1","  93.0"," 415.1","N/A","N/A","N/A","N/A"," 4.779"," 1.000"," 3.779"," 4.779"," 9.000"," 4.221","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","52.953"," 700.3"," 768.3"," 632.3","    62","   6.0"," 268.8"," 206.3"," 200.3"," 361.1"," 298.6"," 292.6","701.308"," 861.9","  93.0"," 768.9"," 657.6","   363"," 295.1"," 283.1"," 4.779"," 1.000"," 3.779"," 4.988"," 9.000"," 4.012"," 4.858"," 0.956"," 3.902"," 4.858"," 9.000"," 4.142","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","53.578"," 700.3"," 768.3"," 632.3","    62","   6.0"," 236.8"," 174.3"," 168.3"," 300.1"," 237.6"," 231.6","479.901"," 595.2","  93.0"," 502.2"," 563.2","   363"," 200.7"," 188.7"," 4.988"," 1.000"," 3.988"," 5.240"," 9.000"," 3.760"," 4.887"," 0.998"," 3.890"," 4.887"," 9.000"," 4.113","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","54.204"," 700.3"," 768.3"," 632.3","    62","   6.0"," 299.2"," 236.7"," 230.7"," 364.3"," 301.8"," 295.8","740.847"," 854.4","  93.0"," 761.4"," 691.1","   363"," 328.6"," 316.6"," 4.818"," 1.000"," 3.818"," 5.240"," 9.000"," 3.760"," 4.788"," 1.048"," 3.740"," 4.788"," 9.000"," 4.212","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","54.828"," 700.3"," 768.3"," 632.3","    62","   6.0"," 232.0"," 169.5"," 163.5","N/A","N/A","N/A","458.283"," 568.0","  93.0"," 475.0","N/A","N/A","N/A","N/A"," 4.818"," 1.000"," 3.818"," 4.818"," 9.000"," 4.182"," 4.685"," 0.964"," 3.722"," 4.685"," 9.000"," 4.315","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","55.454"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 328.4"," 265.9"," 259.9","397.746"," 540.2","  93.0"," 447.2","N/A","N/A","N/A","N/A"," 4.996"," 1.000"," 3.996"," 4.996"," 9.000"," 4.004","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","56.078"," 700.3"," 768.3"," 632.3","    62","   6.0"," 268.2"," 205.7"," 199.7"," 360.9"," 298.4"," 292.4","710.765"," 881.5","  93.0"," 788.5"," 656.5","   363"," 294.0"," 282.0"," 4.946"," 1.000"," 3.946"," 4.996"," 9.000"," 4.004"," 5.048"," 0.999"," 4.049"," 5.048"," 9.000"," 3.952","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","56.703"," 700.3"," 768.3"," 632.3","    62","   6.0"," 237.2"," 174.7"," 168.7"," 299.8"," 237.3"," 231.3","481.577"," 589.3","  93.0"," 496.3"," 563.4","   363"," 200.9"," 188.9"," 4.946"," 1.000"," 3.946"," 5.192"," 9.000"," 3.808"," 4.898"," 0.989"," 3.909"," 4.898"," 9.000"," 4.102","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","57.328"," 700.3"," 768.3"," 632.3","    62","   6.0"," 298.9"," 236.4"," 230.4","N/A","N/A","N/A","739.028"," 852.6","  93.0"," 759.6","N/A","N/A","N/A","N/A"," 5.192"," 1.000"," 4.192"," 5.192"," 9.000"," 3.808"," 4.754"," 1.038"," 3.716"," 4.754"," 9.000"," 4.246","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","57.953"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 392.4"," 329.9"," 323.9","584.749"," 740.0","  93.0"," 647.0","N/A","N/A","N/A","N/A"," 4.951"," 1.000"," 3.951"," 4.951"," 9.000"," 4.049","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","58.578"," 700.3"," 768.3"," 632.3","    62","   6.0"," 205.2"," 142.7"," 136.7","N/A","N/A","N/A","435.081"," 610.6","  93.0"," 517.6","N/A","N/A","N/A","N/A"," 4.951"," 1.000"," 3.951"," 4.951"," 9.000"," 4.049"," 4.915"," 0.990"," 3.925"," 4.915"," 9.000"," 4.085","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","59.203"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","381.195"," 546.3","  93.0"," 453.3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","59.828"," 700.3"," 768.3"," 632.3","    62","   6.0","N/A","N/A","N/A"," 328.5"," 266.0"," 260.0","409.708"," 524.6","  93.0"," 431.6","N/A","N/A","N/A","N/A"," 4.763"," 1.000"," 3.763"," 4.763"," 9.000"," 4.237","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ0","Pass","Write rank(1,1)","U1.F4","U2.G2","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","60.454"," 700.3"," 768.3"," 632.3","    62","   6.0"," 268.8"," 206.3"," 200.3"," 361.0"," 298.5"," 292.5","694.764"," 866.7","  93.0"," 773.7"," 657.7","   363"," 295.2"," 283.2"," 4.763"," 1.000"," 3.763"," 4.995"," 9.000"," 4.005"," 4.927"," 0.953"," 3.975"," 4.927"," 9.000"," 4.073","Eye-Rectangle"
