.HEADER
..NAMES
Time,V U2.H8
.DATA
1.69616e-08,0.0538
1.69849e-08,0.0466
1.70082e-08,0.0341
1.70314e-08,0.0179
1.70547e-08,0.0008
1.70780e-08,-0.0145
1.71012e-08,-0.0267
1.71245e-08,-0.0348
1.71478e-08,-0.0386
1.71710e-08,-0.0385
1.71943e-08,-0.0350
1.72176e-08,-0.0247
1.72408e-08,0.0005
1.72641e-08,0.0556
1.72874e-08,0.1335
1.73106e-08,0.2312
1.73339e-08,0.3467
1.73572e-08,0.4605
1.73804e-08,0.5785
1.74037e-08,0.6975
1.74270e-08,0.8076
1.74502e-08,0.9130
1.74735e-08,1.0066
1.74968e-08,1.0839
1.75201e-08,1.1423
1.75433e-08,1.1807
1.75666e-08,1.2076
1.75899e-08,1.2292
1.76131e-08,1.2448
1.76364e-08,1.2526
1.76597e-08,1.2274
1.76829e-08,1.1675
1.77062e-08,1.0780
1.77295e-08,0.9519
1.77527e-08,0.8135
1.77760e-08,0.6669
1.77993e-08,0.5135
1.78225e-08,0.3671
1.78458e-08,0.2246
1.78691e-08,0.0936
1.78923e-08,-0.0161
1.79156e-08,-0.0999
1.79389e-08,-0.1515
1.79621e-08,-0.1795
1.79854e-08,-0.1956
1.80087e-08,-0.2070
1.80319e-08,-0.2189
1.80552e-08,-0.2209
1.80785e-08,-0.1837
1.81017e-08,-0.1060
1.81250e-08,0.0090
1.81483e-08,0.1627
1.81715e-08,0.3247
1.81948e-08,0.4911
1.82181e-08,0.6632
1.82413e-08,0.8282
1.82646e-08,0.9899
1.82879e-08,1.1375
1.83111e-08,1.2598
1.83344e-08,1.3472
1.83577e-08,1.3936
1.83809e-08,1.4112
1.84042e-08,1.4143
1.84275e-08,1.4135
1.84507e-08,1.4157
1.84740e-08,1.4162
1.84973e-08,1.4081
1.85205e-08,1.3893
1.85438e-08,1.3608
1.85671e-08,1.3274
1.85903e-08,1.2915
1.86136e-08,1.2539
1.86369e-08,1.2139
1.86601e-08,1.1648
1.86834e-08,1.1083
1.87067e-08,1.0527
1.87299e-08,1.0063
1.87532e-08,0.9785
1.87765e-08,0.9710
1.87997e-08,0.9782
1.88230e-08,0.9931
1.88463e-08,1.0095
1.88695e-08,1.0195
1.88928e-08,1.0198
1.89161e-08,0.9917
1.89393e-08,0.9408
1.89626e-08,0.8680
1.89859e-08,0.7690
1.90091e-08,0.6611
