.HEADER
..NAMES
Time,V U2.B8
.DATA
6.13808e-08,0.0114
6.13904e-08,0.0153
6.14001e-08,0.0150
6.14097e-08,0.0069
6.14194e-08,-0.0006
6.14290e-08,0.0041
6.14386e-08,0.0200
6.14483e-08,0.0434
6.14579e-08,0.0770
6.14676e-08,0.1192
6.14772e-08,0.1683
6.14869e-08,0.2293
6.14965e-08,0.2978
6.15062e-08,0.3633
6.15158e-08,0.4229
6.15255e-08,0.4763
6.15351e-08,0.5213
6.15447e-08,0.5594
6.15544e-08,0.5924
6.15640e-08,0.6177
6.15737e-08,0.6344
6.15833e-08,0.6455
6.15930e-08,0.6517
6.16026e-08,0.6529
6.16123e-08,0.6511
6.16219e-08,0.6482
6.16316e-08,0.6445
6.16412e-08,0.6419
6.16508e-08,0.6419
6.16605e-08,0.6440
6.16701e-08,0.6478
6.16798e-08,0.6535
6.16894e-08,0.6588
6.16991e-08,0.6619
6.17087e-08,0.6629
6.17184e-08,0.6615
6.17280e-08,0.6570
6.17376e-08,0.6512
6.17473e-08,0.6475
6.17569e-08,0.6472
6.17666e-08,0.6509
6.17762e-08,0.6593
6.17859e-08,0.6721
6.17955e-08,0.6879
6.18052e-08,0.7050
6.18148e-08,0.7190
6.18245e-08,0.7252
6.18341e-08,0.7220
6.18437e-08,0.7101
6.18534e-08,0.6906
6.18630e-08,0.6648
6.18727e-08,0.6351
6.18823e-08,0.6040
6.18920e-08,0.5745
6.19016e-08,0.5510
6.19113e-08,0.5365
6.19209e-08,0.5319
6.19305e-08,0.5373
6.19402e-08,0.5518
6.19498e-08,0.5729
6.19595e-08,0.5983
6.19691e-08,0.6265
6.19788e-08,0.6567
6.19884e-08,0.6888
6.19981e-08,0.7226
6.20077e-08,0.7564
6.20173e-08,0.7878
6.20270e-08,0.8156
6.20366e-08,0.8400
6.20463e-08,0.8620
6.20559e-08,0.8829
6.20656e-08,0.9038
6.20752e-08,0.9252
6.20849e-08,0.9477
6.20945e-08,0.9716
6.21042e-08,0.9965
6.21138e-08,1.0220
6.21234e-08,1.0471
6.21331e-08,1.0703
6.21427e-08,1.0901
6.21524e-08,1.1056
6.21620e-08,1.1167
6.21717e-08,1.1237
6.21813e-08,1.1278
6.21910e-08,1.1306
6.22006e-08,1.1337
6.22102e-08,1.1384
6.22199e-08,1.1456
6.22295e-08,1.1554
6.22392e-08,1.1672
6.22488e-08,1.1799
6.22585e-08,1.1924
6.22681e-08,1.2028
6.22778e-08,1.2101
6.22874e-08,1.2136
6.22971e-08,1.2135
6.23067e-08,1.2108
6.23163e-08,1.2062
6.23260e-08,1.2008
6.23356e-08,1.1954
6.23453e-08,1.1911
6.23549e-08,1.1892
6.23646e-08,1.1904
6.23742e-08,1.1946
6.23839e-08,1.2011
6.23935e-08,1.2090
6.24032e-08,1.2177
6.24128e-08,1.2269
6.24224e-08,1.2361
6.24321e-08,1.2448
6.24417e-08,1.2521
6.24514e-08,1.2568
6.24610e-08,1.2581
6.24707e-08,1.2552
6.24803e-08,1.2486
6.24900e-08,1.2393
6.24996e-08,1.2288
6.25092e-08,1.2184
6.25189e-08,1.2090
6.25285e-08,1.2014
6.25382e-08,1.1957
6.25478e-08,1.1921
6.25575e-08,1.1906
6.25671e-08,1.1908
6.25768e-08,1.1916
6.25864e-08,1.1922
6.25961e-08,1.1916
6.26057e-08,1.1894
6.26153e-08,1.1858
6.26250e-08,1.1813
6.26346e-08,1.1767
6.26443e-08,1.1727
6.26539e-08,1.1700
6.26636e-08,1.1690
6.26732e-08,1.1698
6.26829e-08,1.1721
6.26925e-08,1.1756
6.27021e-08,1.1797
6.27118e-08,1.1837
6.27214e-08,1.1871
6.27311e-08,1.1895
6.27407e-08,1.1909
6.27504e-08,1.1912
6.27600e-08,1.1906
6.27697e-08,1.1893
6.27793e-08,1.1874
6.27889e-08,1.1853
6.27986e-08,1.1831
6.28082e-08,1.1812
6.28179e-08,1.1801
6.28275e-08,1.1800
6.28372e-08,1.1808
6.28468e-08,1.1827
6.28565e-08,1.1856
6.28661e-08,1.1895
6.28758e-08,1.1939
6.28854e-08,1.1983
6.28950e-08,1.2018
6.29047e-08,1.2036
6.29143e-08,1.2036
6.29240e-08,1.2016
6.29336e-08,1.1984
6.29433e-08,1.1946
6.29529e-08,1.1907
6.29626e-08,1.1875
6.29722e-08,1.1853
6.29818e-08,1.1842
6.29915e-08,1.1844
6.30011e-08,1.1858
6.30108e-08,1.1882
6.30204e-08,1.1912
6.30301e-08,1.1942
6.30397e-08,1.1967
6.30494e-08,1.1982
6.30590e-08,1.1988
6.30687e-08,1.1988
6.30783e-08,1.1984
6.30879e-08,1.1980
6.30976e-08,1.1978
6.31072e-08,1.1979
6.31169e-08,1.1984
6.31265e-08,1.1991
6.31362e-08,1.2002
6.31458e-08,1.2015
6.31555e-08,1.2029
6.31651e-08,1.2043
6.31748e-08,1.2057
6.31844e-08,1.2068
6.31940e-08,1.2077
6.32037e-08,1.2082
6.32133e-08,1.2082
6.32230e-08,1.2075
6.32326e-08,1.2062
6.32423e-08,1.2045
6.32519e-08,1.2024
6.32616e-08,1.2003
6.32712e-08,1.1986
6.32808e-08,1.1975
6.32905e-08,1.1973
6.33001e-08,1.1979
6.33098e-08,1.1993
6.33194e-08,1.2012
6.33291e-08,1.2033
6.33387e-08,1.2051
6.33484e-08,1.2062
6.33580e-08,1.2065
6.33677e-08,1.2059
6.33773e-08,1.2046
6.33869e-08,1.2029
6.33966e-08,1.2011
6.34062e-08,1.1995
6.34159e-08,1.1982
6.34255e-08,1.1974
6.34352e-08,1.1972
6.34448e-08,1.1975
6.34545e-08,1.1984
6.34641e-08,1.1995
6.34737e-08,1.2008
6.34834e-08,1.2018
6.34930e-08,1.2024
6.35027e-08,1.2027
6.35123e-08,1.2028
6.35220e-08,1.2027
6.35316e-08,1.2024
6.35413e-08,1.2021
6.35509e-08,1.2017
6.35605e-08,1.2011
6.35702e-08,1.2005
6.35798e-08,1.1999
6.35895e-08,1.1995
6.35991e-08,1.1994
6.36088e-08,1.1996
6.36184e-08,1.2000
6.36281e-08,1.2006
6.36377e-08,1.2013
6.36474e-08,1.2019
6.36570e-08,1.2023
6.36666e-08,1.2023
6.36763e-08,1.2019
6.36859e-08,1.2011
6.36956e-08,1.1999
6.37052e-08,1.1987
6.37149e-08,1.1977
6.37245e-08,1.1969
6.37342e-08,1.1966
6.37438e-08,1.1969
6.37534e-08,1.1975
6.37631e-08,1.1985
6.37727e-08,1.1996
6.37824e-08,1.2007
6.37920e-08,1.2015
6.38017e-08,1.2020
6.38113e-08,1.2020
6.38210e-08,1.2018
6.38306e-08,1.2013
6.38403e-08,1.2007
6.38499e-08,1.2001
6.38595e-08,1.1996
6.38692e-08,1.1992
6.38788e-08,1.1990
6.38885e-08,1.1989
6.38981e-08,1.1991
6.39078e-08,1.1994
6.39174e-08,1.1972
6.39271e-08,1.1787
6.39367e-08,1.1435
6.39464e-08,1.0846
6.39560e-08,0.9966
6.39656e-08,0.8953
6.39753e-08,0.7937
6.39849e-08,0.6924
6.39946e-08,0.6002
6.40042e-08,0.5256
6.40139e-08,0.4648
6.40235e-08,0.4149
6.40332e-08,0.3793
6.40428e-08,0.3530
6.40524e-08,0.3318
6.40621e-08,0.3195
6.40717e-08,0.3159
6.40814e-08,0.3156
6.40910e-08,0.3195
6.41007e-08,0.3292
6.41103e-08,0.3439
6.41200e-08,0.3641
6.41296e-08,0.3843
6.41393e-08,0.3987
6.41489e-08,0.4076
6.41585e-08,0.4134
6.41682e-08,0.4188
6.41778e-08,0.4247
6.41875e-08,0.4310
6.41971e-08,0.4366
6.42068e-08,0.4417
6.42164e-08,0.4483
6.42261e-08,0.4565
6.42357e-08,0.4631
6.42453e-08,0.4656
6.42550e-08,0.4619
6.42646e-08,0.4504
6.42743e-08,0.4301
6.42839e-08,0.4036
6.42936e-08,0.3752
6.43032e-08,0.3505
6.43129e-08,0.3371
6.43225e-08,0.3426
6.43321e-08,0.3704
6.43418e-08,0.4190
6.43514e-08,0.4812
6.43611e-08,0.5454
6.43707e-08,0.5997
6.43804e-08,0.6362
6.43900e-08,0.6519
6.43997e-08,0.6472
6.44093e-08,0.6266
6.44190e-08,0.5959
6.44286e-08,0.5593
6.44382e-08,0.5185
6.44479e-08,0.4732
6.44575e-08,0.4223
6.44672e-08,0.3660
6.44768e-08,0.3066
6.44865e-08,0.2472
6.44961e-08,0.1893
6.45058e-08,0.1343
6.45154e-08,0.0845
6.45250e-08,0.0424
6.45347e-08,0.0215
6.45443e-08,0.0189
6.45540e-08,0.0335
6.45636e-08,0.0606
6.45733e-08,0.0934
6.45829e-08,0.1296
6.45926e-08,0.1719
6.46022e-08,0.2179
6.46119e-08,0.2667
6.46215e-08,0.3153
6.46311e-08,0.3610
6.46408e-08,0.4028
6.46504e-08,0.4413
6.46601e-08,0.4770
6.46697e-08,0.5087
6.46794e-08,0.5358
6.46890e-08,0.5556
6.46987e-08,0.5651
6.47083e-08,0.5627
6.47180e-08,0.5493
6.47276e-08,0.5279
6.47372e-08,0.5040
6.47469e-08,0.4830
6.47565e-08,0.4696
6.47662e-08,0.4661
6.47758e-08,0.4728
6.47855e-08,0.4871
6.47951e-08,0.5047
6.48048e-08,0.5208
6.48144e-08,0.5321
6.48240e-08,0.5371
6.48337e-08,0.5367
6.48433e-08,0.5336
6.48530e-08,0.5311
6.48626e-08,0.5312
6.48723e-08,0.5343
6.48819e-08,0.5390
6.48916e-08,0.5432
6.49012e-08,0.5452
6.49109e-08,0.5439
6.49205e-08,0.5377
6.49301e-08,0.5252
6.49398e-08,0.5066
6.49494e-08,0.4837
6.49591e-08,0.4591
6.49687e-08,0.4357
6.49784e-08,0.4157
6.49880e-08,0.3999
6.49977e-08,0.3884
6.50073e-08,0.3813
6.50169e-08,0.3786
6.50266e-08,0.3809
6.50362e-08,0.3894
6.50459e-08,0.4050
6.50555e-08,0.4275
6.50652e-08,0.4562
6.50748e-08,0.4897
6.50845e-08,0.5272
6.50941e-08,0.5686
6.51037e-08,0.6136
6.51134e-08,0.6607
6.51230e-08,0.7070
6.51327e-08,0.7491
6.51423e-08,0.7846
6.51520e-08,0.8130
6.51616e-08,0.8357
6.51713e-08,0.8556
6.51809e-08,0.8759
6.51906e-08,0.8989
6.52002e-08,0.9256
6.52098e-08,0.9553
6.52195e-08,0.9862
6.52291e-08,1.0162
6.52388e-08,1.0431
6.52484e-08,1.0655
6.52581e-08,1.0830
6.52677e-08,1.0961
6.52774e-08,1.1063
6.52870e-08,1.1152
6.52967e-08,1.1241
6.53063e-08,1.1336
6.53159e-08,1.1435
6.53256e-08,1.1531
6.53352e-08,1.1616
6.53449e-08,1.1684
6.53545e-08,1.1734
6.53642e-08,1.1767
6.53738e-08,1.1786
6.53835e-08,1.1794
6.53931e-08,1.1796
6.54027e-08,1.1799
6.54124e-08,1.1811
6.54220e-08,1.1837
6.54317e-08,1.1876
6.54413e-08,1.1922
6.54510e-08,1.1969
6.54606e-08,1.2011
6.54703e-08,1.2050
6.54799e-08,1.2089
6.54896e-08,1.2131
6.54992e-08,1.2178
6.55088e-08,1.2228
6.55185e-08,1.2281
6.55281e-08,1.2334
6.55378e-08,1.2382
6.55474e-08,1.2419
6.55571e-08,1.2434
6.55667e-08,1.2416
6.55764e-08,1.2355
6.55860e-08,1.2248
6.55956e-08,1.2106
6.56053e-08,1.1951
6.56149e-08,1.1805
6.56246e-08,1.1688
6.56342e-08,1.1609
6.56439e-08,1.1565
6.56535e-08,1.1547
6.56632e-08,1.1542
6.56728e-08,1.1542
6.56824e-08,1.1540
6.56921e-08,1.1536
6.57017e-08,1.1530
6.57114e-08,1.1525
6.57210e-08,1.1526
6.57307e-08,1.1534
6.57403e-08,1.1551
6.57500e-08,1.1575
6.57596e-08,1.1603
6.57693e-08,1.1630
6.57789e-08,1.1654
6.57885e-08,1.1669
6.57982e-08,1.1543
6.58078e-08,1.1248
6.58175e-08,1.0752
6.58271e-08,0.9976
6.58368e-08,0.9000
6.58464e-08,0.8010
6.58561e-08,0.7032
6.58657e-08,0.6107
6.58753e-08,0.5347
6.58850e-08,0.4740
6.58946e-08,0.4222
6.59043e-08,0.3827
6.59139e-08,0.3540
6.59236e-08,0.3299
6.59332e-08,0.3132
6.59429e-08,0.3068
6.59525e-08,0.3062
6.59622e-08,0.3095
6.59718e-08,0.3197
6.59814e-08,0.3355
6.59911e-08,0.3562
6.60007e-08,0.3794
6.60104e-08,0.3969
6.60200e-08,0.4063
6.60297e-08,0.4104
6.60393e-08,0.4119
6.60490e-08,0.4136
6.60586e-08,0.4168
6.60683e-08,0.4212
6.60779e-08,0.4262
6.60875e-08,0.4328
6.60972e-08,0.4419
6.61068e-08,0.4507
6.61165e-08,0.4557
6.61261e-08,0.4553
6.61358e-08,0.4480
6.61454e-08,0.4324
6.61551e-08,0.4100
6.61647e-08,0.3847
6.61743e-08,0.3613
6.61840e-08,0.3467
6.61936e-08,0.3483
6.62033e-08,0.3708
6.62129e-08,0.4139
6.62226e-08,0.4722
6.62322e-08,0.5357
6.62419e-08,0.5919
6.62515e-08,0.6320
6.62612e-08,0.6521
6.62708e-08,0.6521
6.62804e-08,0.6353
6.62901e-08,0.6075
6.62997e-08,0.5735
6.63094e-08,0.5352
6.63190e-08,0.4927
6.63287e-08,0.4448
6.63383e-08,0.3906
6.63480e-08,0.3318
6.63576e-08,0.2716
6.63672e-08,0.2122
6.63769e-08,0.1555
6.63865e-08,0.1036
6.63962e-08,0.0590
6.64058e-08,0.0237
6.64155e-08,-0.0018
6.64251e-08,-0.0193
6.64348e-08,-0.0316
6.64444e-08,-0.0413
6.64540e-08,-0.0503
6.64637e-08,-0.0595
6.64733e-08,-0.0690
6.64830e-08,-0.0782
6.64926e-08,-0.0857
6.65023e-08,-0.0897
6.65119e-08,-0.0889
6.65216e-08,-0.0832
6.65312e-08,-0.0728
6.65409e-08,-0.0584
6.65505e-08,-0.0420
6.65601e-08,-0.0270
6.65698e-08,-0.0173
6.65794e-08,-0.0157
6.65891e-08,-0.0238
6.65987e-08,-0.0401
6.66084e-08,-0.0609
6.66180e-08,-0.0817
6.66277e-08,-0.0981
6.66373e-08,-0.1068
6.66469e-08,-0.1063
6.66566e-08,-0.0976
6.66662e-08,-0.0840
6.66759e-08,-0.0692
6.66855e-08,-0.0568
6.66952e-08,-0.0488
6.67048e-08,-0.0453
6.67145e-08,-0.0446
6.67241e-08,-0.0448
6.67338e-08,-0.0446
6.67434e-08,-0.0443
6.67530e-08,-0.0451
6.67627e-08,-0.0485
6.67723e-08,-0.0556
6.67820e-08,-0.0662
6.67916e-08,-0.0795
6.68013e-08,-0.0936
6.68109e-08,-0.1067
6.68206e-08,-0.1175
6.68302e-08,-0.1250
6.68399e-08,-0.1286
6.68495e-08,-0.1280
6.68591e-08,-0.1232
6.68688e-08,-0.1147
6.68784e-08,-0.1041
6.68881e-08,-0.0935
6.68977e-08,-0.0846
6.69074e-08,-0.0783
6.69170e-08,-0.0746
6.69267e-08,-0.0725
6.69363e-08,-0.0704
6.69459e-08,-0.0670
6.69556e-08,-0.0608
6.69652e-08,-0.0509
6.69749e-08,-0.0374
6.69845e-08,-0.0213
6.69942e-08,-0.0047
6.70038e-08,0.0102
6.70135e-08,0.0211
6.70231e-08,0.0268
6.70328e-08,0.0270
6.70424e-08,0.0229
6.70520e-08,0.0166
6.70617e-08,0.0104
6.70713e-08,0.0061
6.70810e-08,0.0043
6.70906e-08,0.0046
6.71003e-08,0.0061
6.71099e-08,0.0077
6.71196e-08,0.0087
6.71292e-08,0.0090
6.71388e-08,0.0090
6.71485e-08,0.0096
6.71581e-08,0.0115
6.71678e-08,0.0153
6.71774e-08,0.0206
6.71871e-08,0.0263
6.71967e-08,0.0311
6.72064e-08,0.0339
6.72160e-08,0.0339
6.72256e-08,0.0314
6.72353e-08,0.0270
6.72449e-08,0.0216
6.72546e-08,0.0160
6.72642e-08,0.0111
6.72739e-08,0.0077
6.72835e-08,0.0063
6.72932e-08,0.0072
6.73028e-08,0.0106
6.73125e-08,0.0157
6.73221e-08,0.0217
6.73317e-08,0.0270
6.73414e-08,0.0305
6.73510e-08,0.0316
6.73607e-08,0.0304
6.73703e-08,0.0278
6.73800e-08,0.0251
6.73896e-08,0.0234
6.73993e-08,0.0235
6.74089e-08,0.0256
6.74185e-08,0.0293
6.74282e-08,0.0337
6.74378e-08,0.0380
6.74475e-08,0.0410
6.74571e-08,0.0422
6.74668e-08,0.0414
6.74764e-08,0.0390
6.74861e-08,0.0357
6.74957e-08,0.0324
6.75054e-08,0.0296
6.75150e-08,0.0273
6.75246e-08,0.0253
6.75343e-08,0.0229
6.75439e-08,0.0198
6.75536e-08,0.0158
6.75632e-08,0.0111
6.75729e-08,0.0065
6.75825e-08,0.0027
6.75922e-08,0.0004
6.76018e-08,-0.0003
6.76115e-08,0.0007
6.76211e-08,0.0030
6.76307e-08,0.0057
6.76404e-08,0.0083
6.76500e-08,0.0100
6.76597e-08,0.0104
6.76693e-08,0.0094
6.76790e-08,0.0072
6.76886e-08,0.0041
6.76983e-08,0.0006
6.77079e-08,-0.0027
6.77175e-08,-0.0052
6.77272e-08,-0.0066
6.77368e-08,-0.0065
6.77465e-08,-0.0052
6.77561e-08,-0.0029
6.77658e-08,-0.0005
6.77754e-08,0.0013
6.77851e-08,0.0020
6.77947e-08,0.0013
6.78044e-08,-0.0003
6.78140e-08,-0.0022
6.78236e-08,-0.0039
6.78333e-08,-0.0047
6.78429e-08,-0.0046
6.78526e-08,-0.0039
6.78622e-08,-0.0029
6.78719e-08,-0.0021
6.78815e-08,-0.0017
6.78912e-08,-0.0019
6.79008e-08,-0.0026
6.79104e-08,-0.0034
6.79201e-08,-0.0041
6.79297e-08,-0.0043
6.79394e-08,-0.0041
6.79490e-08,-0.0035
6.79587e-08,-0.0027
6.79683e-08,-0.0024
6.79780e-08,-0.0027
6.79876e-08,-0.0039
6.79972e-08,-0.0059
6.80069e-08,-0.0083
6.80165e-08,-0.0105
6.80262e-08,-0.0123
6.80358e-08,-0.0131
6.80455e-08,-0.0130
6.80551e-08,-0.0118
6.80648e-08,-0.0099
6.80744e-08,-0.0076
6.80841e-08,-0.0052
6.80937e-08,-0.0031
6.81033e-08,-0.0017
6.81130e-08,-0.0011
6.81226e-08,-0.0012
6.81323e-08,-0.0019
6.81419e-08,-0.0028
6.81516e-08,-0.0037
6.81612e-08,-0.0042
6.81709e-08,-0.0041
6.81805e-08,-0.0033
6.81901e-08,-0.0022
6.81998e-08,-0.0009
6.82094e-08,0.0003
6.82191e-08,0.0009
6.82287e-08,0.0010
6.82384e-08,0.0008
6.82480e-08,0.0004
6.82577e-08,0.0002
6.82673e-08,0.0003
6.82770e-08,0.0007
6.82866e-08,-0.0014
6.82962e-08,0.0008
6.83059e-08,0.0143
6.83155e-08,0.0349
6.83252e-08,0.0594
6.83348e-08,0.0917
6.83445e-08,0.1307
6.83541e-08,0.1779
6.83638e-08,0.2382
6.83734e-08,0.3049
6.83831e-08,0.3686
6.83927e-08,0.4267
6.84023e-08,0.4776
6.84120e-08,0.5190
6.84216e-08,0.5526
6.84313e-08,0.5799
6.84409e-08,0.5990
6.84506e-08,0.6108
6.84602e-08,0.6186
6.84699e-08,0.6229
6.84795e-08,0.6241
6.84891e-08,0.6243
6.84988e-08,0.6243
6.85084e-08,0.6240
6.85181e-08,0.6245
6.85277e-08,0.6262
6.85374e-08,0.6277
6.85470e-08,0.6289
6.85567e-08,0.6302
6.85663e-08,0.6306
6.85760e-08,0.6297
6.85856e-08,0.6288
6.85952e-08,0.6275
6.86049e-08,0.6252
6.86145e-08,0.6229
6.86242e-08,0.6222
6.86338e-08,0.6234
6.86435e-08,0.6265
6.86531e-08,0.6321
6.86628e-08,0.6404
6.86724e-08,0.6507
6.86820e-08,0.6618
6.86917e-08,0.6702
6.87013e-08,0.6727
6.87110e-08,0.6685
6.87206e-08,0.6581
6.87303e-08,0.6413
6.87399e-08,0.6188
6.87496e-08,0.5920
6.87592e-08,0.5632
6.87688e-08,0.5361
6.87785e-08,0.5156
6.87881e-08,0.5052
6.87978e-08,0.5058
6.88074e-08,0.5171
6.88171e-08,0.5372
6.88267e-08,0.5630
6.88364e-08,0.5916
6.88460e-08,0.6216
6.88557e-08,0.6525
6.88653e-08,0.6844
6.88749e-08,0.7174
6.88846e-08,0.7500
6.88942e-08,0.7804
6.89039e-08,0.8082
6.89135e-08,0.8270
6.89232e-08,0.8235
6.89328e-08,0.8031
6.89425e-08,0.7699
6.89521e-08,0.7136
6.89617e-08,0.6488
6.89714e-08,0.5930
6.89810e-08,0.5353
6.89907e-08,0.4821
6.90003e-08,0.4436
6.90100e-08,0.4109
6.90196e-08,0.3802
6.90293e-08,0.3597
6.90389e-08,0.3454
6.90486e-08,0.3305
6.90582e-08,0.3194
6.90678e-08,0.3144
6.90775e-08,0.3096
6.90871e-08,0.3078
6.90968e-08,0.3146
6.91064e-08,0.3278
6.91161e-08,0.3484
6.91257e-08,0.3757
6.91354e-08,0.3999
6.91450e-08,0.4172
6.91547e-08,0.4298
6.91643e-08,0.4380
6.91739e-08,0.4425
6.91836e-08,0.4458
6.91932e-08,0.4476
6.92029e-08,0.4464
6.92125e-08,0.4453
6.92222e-08,0.4476
6.92318e-08,0.4506
6.92415e-08,0.4515
6.92511e-08,0.4500
6.92607e-08,0.4445
6.92704e-08,0.4332
6.92800e-08,0.4186
6.92897e-08,0.4051
6.92993e-08,0.3971
6.93090e-08,0.4005
6.93186e-08,0.4200
6.93283e-08,0.4539
6.93379e-08,0.4970
6.93475e-08,0.5428
6.93572e-08,0.5829
6.93668e-08,0.6094
6.93765e-08,0.6201
6.93861e-08,0.6168
6.93958e-08,0.6011
6.94054e-08,0.5763
6.94151e-08,0.5464
6.94247e-08,0.5127
6.94344e-08,0.4755
6.94440e-08,0.4360
6.94536e-08,0.3941
6.94633e-08,0.3493
6.94729e-08,0.3027
6.94826e-08,0.2552
6.94922e-08,0.2064
6.95019e-08,0.1567
6.95115e-08,0.1080
6.95212e-08,0.0633
6.95308e-08,0.0311
6.95404e-08,0.0183
6.95501e-08,0.0246
6.95597e-08,0.0463
6.95694e-08,0.0774
6.95790e-08,0.1117
6.95887e-08,0.1514
6.95983e-08,0.1977
6.96080e-08,0.2467
6.96176e-08,0.2991
6.96273e-08,0.3502
6.96369e-08,0.3977
6.96465e-08,0.4402
6.96562e-08,0.4771
6.96658e-08,0.5076
6.96755e-08,0.5313
6.96851e-08,0.5462
6.96948e-08,0.5517
6.97044e-08,0.5474
6.97141e-08,0.5351
6.97237e-08,0.5181
6.97334e-08,0.5011
6.97430e-08,0.4887
6.97526e-08,0.4838
6.97623e-08,0.4869
6.97719e-08,0.4968
6.97816e-08,0.5103
6.97912e-08,0.5233
6.98009e-08,0.5325
6.98105e-08,0.5363
6.98202e-08,0.5352
6.98298e-08,0.5303
6.98394e-08,0.5241
6.98491e-08,0.5185
6.98587e-08,0.5152
6.98684e-08,0.5150
6.98780e-08,0.5177
6.98877e-08,0.5221
6.98973e-08,0.5274
6.99070e-08,0.5323
6.99166e-08,0.5347
6.99263e-08,0.5316
6.99359e-08,0.5209
6.99455e-08,0.5029
6.99552e-08,0.4801
6.99648e-08,0.4561
6.99745e-08,0.4341
6.99841e-08,0.4154
6.99938e-08,0.4002
7.00034e-08,0.3883
7.00131e-08,0.3799
7.00227e-08,0.3760
7.00323e-08,0.3788
7.00420e-08,0.3901
7.00516e-08,0.4110
7.00613e-08,0.4406
7.00709e-08,0.4768
7.00806e-08,0.5170
7.00902e-08,0.5594
7.00999e-08,0.6029
7.01095e-08,0.6466
7.01191e-08,0.6886
7.01288e-08,0.7269
7.01384e-08,0.7600
7.01481e-08,0.7877
7.01577e-08,0.8117
7.01674e-08,0.8344
7.01770e-08,0.8584
7.01867e-08,0.8854
7.01963e-08,0.9158
7.02060e-08,0.9485
7.02156e-08,0.9816
7.02252e-08,1.0127
7.02349e-08,1.0402
7.02445e-08,1.0629
7.02542e-08,1.0806
7.02638e-08,1.0938
7.02735e-08,1.1037
7.02831e-08,1.1115
7.02928e-08,1.1184
7.03024e-08,1.1253
7.03120e-08,1.1326
7.03217e-08,1.1407
7.03313e-08,1.1493
7.03410e-08,1.1581
7.03506e-08,1.1666
7.03603e-08,1.1741
7.03699e-08,1.1800
7.03796e-08,1.1841
7.03892e-08,1.1867
7.03989e-08,1.1883
7.04085e-08,1.1899
7.04181e-08,1.1918
7.04278e-08,1.1941
7.04374e-08,1.1959
7.04471e-08,1.1968
7.04567e-08,1.1968
7.04664e-08,1.1967
7.04760e-08,1.1980
7.04857e-08,1.2016
7.04953e-08,1.2078
7.05050e-08,1.2159
7.05146e-08,1.2248
7.05242e-08,1.2331
7.05339e-08,1.2398
7.05435e-08,1.2441
7.05532e-08,1.2453
7.05628e-08,1.2431
7.05725e-08,1.2368
7.05821e-08,1.2265
7.05918e-08,1.2131
7.06014e-08,1.1982
7.06110e-08,1.1839
7.06207e-08,1.1721
7.06303e-08,1.1639
7.06400e-08,1.1591
7.06496e-08,1.1571
7.06593e-08,1.1567
7.06689e-08,1.1570
7.06786e-08,1.1573
7.06882e-08,1.1574
7.06979e-08,1.1572
7.07075e-08,1.1567
7.07171e-08,1.1563
7.07268e-08,1.1559
7.07364e-08,1.1558
7.07461e-08,1.1561
7.07557e-08,1.1569
7.07654e-08,1.1580
7.07750e-08,1.1596
7.07847e-08,1.1614
7.07943e-08,1.1569
7.08039e-08,1.1352
7.08136e-08,1.0965
7.08232e-08,1.0325
7.08329e-08,0.9421
7.08425e-08,0.8441
7.08522e-08,0.7475
7.08618e-08,0.6518
7.08715e-08,0.5681
7.08811e-08,0.5005
7.08907e-08,0.4429
7.09004e-08,0.3954
7.09100e-08,0.3610
7.09197e-08,0.3343
7.09293e-08,0.3142
7.09390e-08,0.3050
7.09486e-08,0.3043
7.09583e-08,0.3072
7.09679e-08,0.3156
7.09776e-08,0.3298
7.09872e-08,0.3481
7.09968e-08,0.3708
7.10065e-08,0.3910
7.10161e-08,0.4034
7.10258e-08,0.4093
7.10354e-08,0.4117
7.10451e-08,0.4131
7.10547e-08,0.4156
7.10644e-08,0.4193
7.10740e-08,0.4237
7.10836e-08,0.4291
7.10933e-08,0.4371
7.11029e-08,0.4465
7.11126e-08,0.4536
7.11222e-08,0.4561
7.11319e-08,0.4525
7.11415e-08,0.4409
7.11512e-08,0.4214
7.11608e-08,0.3968
7.11705e-08,0.3718
7.11801e-08,0.3522
7.11897e-08,0.3455
7.11994e-08,0.3584
7.12090e-08,0.3924
7.12187e-08,0.4447
7.12283e-08,0.5071
7.12380e-08,0.5675
7.12476e-08,0.6152
7.12573e-08,0.6443
7.12669e-08,0.6532
7.12766e-08,0.6437
7.12862e-08,0.6209
7.12958e-08,0.5900
7.13055e-08,0.5538
7.13151e-08,0.5129
7.13248e-08,0.4667
7.13344e-08,0.4139
7.13441e-08,0.3556
7.13537e-08,0.2948
7.13634e-08,0.2347
7.13730e-08,0.1769
7.13826e-08,0.1232
7.13923e-08,0.0757
7.14019e-08,0.0372
7.14116e-08,0.0218
7.14212e-08,0.0243
7.14309e-08,0.0428
7.14405e-08,0.0725
7.14502e-08,0.1060
7.14598e-08,0.1427
7.14695e-08,0.1855
7.14791e-08,0.2306
7.14887e-08,0.2788
7.14984e-08,0.3261
7.15080e-08,0.3709
7.15177e-08,0.4122
7.15273e-08,0.4503
7.15370e-08,0.4854
7.15466e-08,0.5161
7.15563e-08,0.5410
7.15659e-08,0.5580
7.15755e-08,0.5644
7.15852e-08,0.5592
7.15948e-08,0.5441
7.16045e-08,0.5227
7.16141e-08,0.5004
7.16238e-08,0.4821
7.16334e-08,0.4719
7.16431e-08,0.4714
7.16527e-08,0.4802
