.HEADER
..NAMES
Time,V U2.A3
.DATA
6.12940e-08,1.2157
6.13036e-08,1.2144
6.13133e-08,1.2096
6.13229e-08,1.2009
6.13326e-08,1.1890
6.13422e-08,1.1754
6.13518e-08,1.1623
6.13615e-08,1.1519
6.13711e-08,1.1460
6.13808e-08,1.1452
6.13904e-08,1.1493
6.14001e-08,1.1571
6.14097e-08,1.1665
6.14194e-08,1.1710
6.14290e-08,1.1514
6.14386e-08,1.1068
6.14483e-08,1.0296
6.14579e-08,0.9184
6.14676e-08,0.7937
6.14772e-08,0.6751
6.14869e-08,0.5668
6.14965e-08,0.4765
6.15062e-08,0.4147
6.15158e-08,0.3807
6.15255e-08,0.3661
6.15351e-08,0.3648
6.15447e-08,0.3726
6.15544e-08,0.3843
6.15640e-08,0.3930
6.15737e-08,0.3952
6.15833e-08,0.3917
6.15930e-08,0.3818
6.16026e-08,0.3682
6.16123e-08,0.3600
6.16219e-08,0.3643
6.16316e-08,0.3724
6.16412e-08,0.3795
6.16508e-08,0.3925
6.16605e-08,0.4135
6.16701e-08,0.4393
6.16798e-08,0.4668
6.16894e-08,0.4930
6.16991e-08,0.5133
6.17087e-08,0.5241
6.17184e-08,0.5258
6.17280e-08,0.5194
6.17376e-08,0.5045
6.17473e-08,0.4827
6.17569e-08,0.4589
6.17666e-08,0.4358
6.17762e-08,0.4115
6.17859e-08,0.3853
6.17955e-08,0.3606
6.18052e-08,0.3398
6.18148e-08,0.3225
6.18245e-08,0.3102
6.18341e-08,0.3080
6.18437e-08,0.3201
6.18534e-08,0.3491
6.18630e-08,0.3950
6.18727e-08,0.4538
6.18823e-08,0.5159
6.18920e-08,0.5701
6.19016e-08,0.6075
6.19113e-08,0.6219
6.19209e-08,0.6111
6.19305e-08,0.5802
6.19402e-08,0.5400
6.19498e-08,0.5009
6.19595e-08,0.4682
6.19691e-08,0.4435
6.19788e-08,0.4258
6.19884e-08,0.4118
6.19981e-08,0.3964
6.20077e-08,0.3747
6.20173e-08,0.3436
6.20270e-08,0.3015
6.20366e-08,0.2488
6.20463e-08,0.1881
6.20559e-08,0.1239
6.20656e-08,0.0609
6.20752e-08,0.0046
6.20849e-08,-0.0401
6.20945e-08,-0.0701
6.21042e-08,-0.0858
6.21138e-08,-0.0889
6.21234e-08,-0.0813
6.21331e-08,-0.0661
6.21427e-08,-0.0474
6.21524e-08,-0.0302
6.21620e-08,-0.0185
6.21717e-08,-0.0153
6.21813e-08,-0.0217
6.21910e-08,-0.0366
6.22006e-08,-0.0570
6.22102e-08,-0.0788
6.22199e-08,-0.0980
6.22295e-08,-0.1113
6.22392e-08,-0.1182
6.22488e-08,-0.1198
6.22585e-08,-0.1186
6.22681e-08,-0.1166
6.22778e-08,-0.1155
6.22874e-08,-0.1163
6.22971e-08,-0.1186
6.23067e-08,-0.1205
6.23163e-08,-0.1196
6.23260e-08,-0.1140
6.23356e-08,-0.1031
6.23453e-08,-0.0879
6.23549e-08,-0.0705
6.23646e-08,-0.0540
6.23742e-08,-0.0412
6.23839e-08,-0.0336
6.23935e-08,-0.0312
6.24032e-08,-0.0320
6.24128e-08,-0.0334
6.24224e-08,-0.0333
6.24321e-08,-0.0309
6.24417e-08,-0.0269
6.24514e-08,-0.0231
6.24610e-08,-0.0213
6.24707e-08,-0.0232
6.24803e-08,-0.0295
6.24900e-08,-0.0402
6.24996e-08,-0.0544
6.25092e-08,-0.0713
6.25189e-08,-0.0893
6.25285e-08,-0.1070
6.25382e-08,-0.1226
6.25478e-08,-0.1342
6.25575e-08,-0.1402
6.25671e-08,-0.1397
6.25768e-08,-0.1328
6.25864e-08,-0.1205
6.25961e-08,-0.1045
6.26057e-08,-0.0870
6.26153e-08,-0.0702
6.26250e-08,-0.0562
6.26346e-08,-0.0467
6.26443e-08,-0.0420
6.26539e-08,-0.0418
6.26636e-08,-0.0444
6.26732e-08,-0.0476
6.26829e-08,-0.0490
6.26925e-08,-0.0468
6.27021e-08,-0.0404
6.27118e-08,-0.0305
6.27214e-08,-0.0191
6.27311e-08,-0.0084
6.27407e-08,-0.0003
6.27504e-08,0.0040
6.27600e-08,0.0044
6.27697e-08,0.0020
6.27793e-08,-0.0016
6.27889e-08,-0.0045
6.27986e-08,-0.0051
6.28082e-08,-0.0027
6.28179e-08,0.0028
6.28275e-08,0.0107
6.28372e-08,0.0198
6.28468e-08,0.0290
6.28565e-08,0.0373
6.28661e-08,0.0441
6.28758e-08,0.0495
6.28854e-08,0.0536
6.28950e-08,0.0564
6.29047e-08,0.0581
6.29143e-08,0.0582
6.29240e-08,0.0568
6.29336e-08,0.0537
6.29433e-08,0.0491
6.29529e-08,0.0436
6.29626e-08,0.0375
6.29722e-08,0.0314
6.29818e-08,0.0253
6.29915e-08,0.0194
6.30011e-08,0.0137
6.30108e-08,0.0083
6.30204e-08,0.0037
6.30301e-08,0.0005
6.30397e-08,-0.0010
6.30494e-08,-0.0004
6.30590e-08,0.0021
6.30687e-08,0.0060
6.30783e-08,0.0105
6.30879e-08,0.0147
6.30976e-08,0.0179
6.31072e-08,0.0198
6.31169e-08,0.0202
6.31265e-08,0.0196
6.31362e-08,0.0187
6.31458e-08,0.0183
6.31555e-08,0.0191
6.31651e-08,0.0215
6.31748e-08,0.0252
6.31844e-08,0.0294
6.31940e-08,0.0332
6.32037e-08,0.0354
6.32133e-08,0.0354
6.32230e-08,0.0329
6.32326e-08,0.0286
6.32423e-08,0.0231
6.32519e-08,0.0176
6.32616e-08,0.0131
6.32712e-08,0.0102
6.32808e-08,0.0092
6.32905e-08,0.0100
6.33001e-08,0.0121
6.33098e-08,0.0150
6.33194e-08,0.0181
6.33291e-08,0.0207
6.33387e-08,0.0226
6.33484e-08,0.0234
6.33580e-08,0.0232
6.33677e-08,0.0219
6.33773e-08,0.0198
6.33869e-08,0.0169
6.33966e-08,0.0137
6.34062e-08,0.0104
6.34159e-08,0.0075
6.34255e-08,0.0050
6.34352e-08,0.0030
6.34448e-08,0.0015
6.34545e-08,-0.0000
6.34641e-08,-0.0018
6.34737e-08,-0.0042
6.34834e-08,-0.0071
6.34930e-08,-0.0104
6.35027e-08,-0.0136
6.35123e-08,-0.0162
6.35220e-08,-0.0178
6.35316e-08,-0.0182
6.35413e-08,-0.0176
6.35509e-08,-0.0162
6.35605e-08,-0.0143
6.35702e-08,-0.0124
6.35798e-08,-0.0108
6.35895e-08,-0.0094
6.35991e-08,-0.0084
6.36088e-08,-0.0074
6.36184e-08,-0.0064
6.36281e-08,-0.0050
6.36377e-08,-0.0034
6.36474e-08,-0.0017
6.36570e-08,-0.0000
6.36666e-08,0.0011
6.36763e-08,0.0015
6.36859e-08,0.0011
6.36956e-08,-0.0002
6.37052e-08,-0.0020
6.37149e-08,-0.0039
6.37245e-08,-0.0056
6.37342e-08,-0.0068
6.37438e-08,-0.0074
6.37534e-08,-0.0072
6.37631e-08,-0.0065
6.37727e-08,-0.0054
6.37824e-08,-0.0041
6.37920e-08,-0.0028
6.38017e-08,-0.0017
6.38113e-08,-0.0008
6.38210e-08,-0.0004
6.38306e-08,-0.0004
6.38403e-08,-0.0008
6.38499e-08,-0.0014
6.38595e-08,-0.0022
6.38692e-08,-0.0028
6.38788e-08,-0.0031
6.38885e-08,-0.0031
6.38981e-08,-0.0027
6.39078e-08,-0.0046
6.39174e-08,-0.0064
6.39271e-08,0.0031
6.39367e-08,0.0260
6.39464e-08,0.0534
6.39560e-08,0.0842
6.39656e-08,0.1249
6.39753e-08,0.1751
6.39849e-08,0.2353
6.39946e-08,0.3040
6.40042e-08,0.3731
6.40139e-08,0.4342
6.40235e-08,0.4828
6.40332e-08,0.5201
6.40428e-08,0.5479
6.40524e-08,0.5652
6.40621e-08,0.5738
6.40717e-08,0.5787
6.40814e-08,0.5823
6.40910e-08,0.5838
6.41007e-08,0.5846
6.41103e-08,0.5881
6.41200e-08,0.5944
6.41296e-08,0.6020
6.41393e-08,0.6096
6.41489e-08,0.6153
6.41585e-08,0.6175
6.41682e-08,0.6162
6.41778e-08,0.6127
6.41875e-08,0.6067
6.41971e-08,0.5983
6.42068e-08,0.5893
6.42164e-08,0.5825
6.42261e-08,0.5786
6.42357e-08,0.5772
6.42453e-08,0.5790
6.42550e-08,0.5855
6.42646e-08,0.5963
6.42743e-08,0.6099
6.42839e-08,0.6246
6.42936e-08,0.6397
6.43032e-08,0.6542
6.43129e-08,0.6675
6.43225e-08,0.6791
6.43321e-08,0.6875
6.43418e-08,0.6906
6.43514e-08,0.6874
6.43611e-08,0.6785
6.43707e-08,0.6644
6.43804e-08,0.6459
6.43900e-08,0.6245
6.43997e-08,0.6029
6.44093e-08,0.5830
6.44190e-08,0.5663
6.44286e-08,0.5543
6.44382e-08,0.5494
6.44479e-08,0.5526
6.44575e-08,0.5635
6.44672e-08,0.5793
6.44768e-08,0.5969
6.44865e-08,0.6132
6.44961e-08,0.6270
6.45058e-08,0.6392
6.45154e-08,0.6517
6.45250e-08,0.6668
6.45347e-08,0.6861
6.45443e-08,0.6888
6.45540e-08,0.6700
6.45636e-08,0.6413
6.45733e-08,0.5987
6.45829e-08,0.5382
6.45926e-08,0.4864
6.46022e-08,0.4515
6.46119e-08,0.4220
6.46215e-08,0.4002
6.46311e-08,0.3897
6.46408e-08,0.3859
6.46504e-08,0.3835
6.46601e-08,0.3820
6.46697e-08,0.3847
6.46794e-08,0.3890
6.46890e-08,0.3884
6.46987e-08,0.3850
6.47083e-08,0.3838
6.47180e-08,0.3839
6.47276e-08,0.3853
6.47372e-08,0.3956
6.47469e-08,0.4187
6.47565e-08,0.4422
6.47662e-08,0.4599
6.47758e-08,0.4775
6.47855e-08,0.4951
6.47951e-08,0.5098
6.48048e-08,0.5216
6.48144e-08,0.5296
6.48240e-08,0.5298
6.48337e-08,0.5205
6.48433e-08,0.5050
6.48530e-08,0.4871
6.48626e-08,0.4663
6.48723e-08,0.4429
6.48819e-08,0.4212
6.48916e-08,0.4033
6.49012e-08,0.3863
6.49109e-08,0.3692
6.49205e-08,0.3553
6.49301e-08,0.3463
6.49398e-08,0.3409
6.49494e-08,0.3408
6.49591e-08,0.3501
6.49687e-08,0.3704
6.49784e-08,0.4015
6.49880e-08,0.4418
6.49977e-08,0.4866
6.50073e-08,0.5268
6.50169e-08,0.5544
6.50266e-08,0.5662
6.50362e-08,0.5631
6.50459e-08,0.5476
6.50555e-08,0.5254
6.50652e-08,0.5036
6.50748e-08,0.4862
6.50845e-08,0.4721
6.50941e-08,0.4581
6.51037e-08,0.4419
6.51134e-08,0.4216
6.51230e-08,0.3958
6.51327e-08,0.3638
6.51423e-08,0.3255
6.51520e-08,0.2807
6.51616e-08,0.2467
6.51713e-08,0.2246
6.51809e-08,0.2190
6.51906e-08,0.2288
6.52002e-08,0.2554
6.52098e-08,0.2997
6.52195e-08,0.3613
6.52291e-08,0.4294
6.52388e-08,0.4946
6.52484e-08,0.5485
6.52581e-08,0.5848
6.52677e-08,0.6055
6.52774e-08,0.6129
6.52870e-08,0.6071
6.52967e-08,0.5897
6.53063e-08,0.5659
6.53159e-08,0.5406
6.53256e-08,0.5181
6.53352e-08,0.5005
6.53449e-08,0.4903
6.53545e-08,0.4877
6.53642e-08,0.4900
6.53738e-08,0.4919
6.53835e-08,0.4894
6.53931e-08,0.4806
6.54027e-08,0.4659
6.54124e-08,0.4478
6.54220e-08,0.4291
6.54317e-08,0.4130
6.54413e-08,0.4025
6.54510e-08,0.4011
6.54606e-08,0.4092
6.54703e-08,0.4247
6.54799e-08,0.4444
6.54896e-08,0.4663
6.54992e-08,0.4887
6.55088e-08,0.5102
6.55185e-08,0.5302
6.55281e-08,0.5491
6.55378e-08,0.5679
6.55474e-08,0.5863
6.55571e-08,0.6027
6.55667e-08,0.6135
6.55764e-08,0.6151
6.55860e-08,0.6050
6.55956e-08,0.5835
6.56053e-08,0.5527
6.56149e-08,0.5157
6.56246e-08,0.4763
6.56342e-08,0.4394
6.56439e-08,0.4094
6.56535e-08,0.3894
6.56632e-08,0.3807
6.56728e-08,0.3839
6.56824e-08,0.3981
6.56921e-08,0.4202
6.57017e-08,0.4458
6.57114e-08,0.4706
6.57210e-08,0.4916
6.57307e-08,0.5084
6.57403e-08,0.5227
6.57500e-08,0.5374
6.57596e-08,0.5555
6.57693e-08,0.5793
6.57789e-08,0.6106
6.57885e-08,0.6502
6.57982e-08,0.6973
6.58078e-08,0.7505
6.58175e-08,0.8074
6.58271e-08,0.8644
6.58368e-08,0.9172
6.58464e-08,0.9618
6.58561e-08,0.9956
6.58657e-08,1.0183
6.58753e-08,1.0325
6.58850e-08,1.0417
6.58946e-08,1.0502
6.59043e-08,1.0617
6.59139e-08,1.0785
6.59236e-08,1.1017
6.59332e-08,1.1301
6.59429e-08,1.1611
6.59525e-08,1.1918
6.59622e-08,1.2191
6.59718e-08,1.2411
6.59814e-08,1.2562
6.59911e-08,1.2643
6.60007e-08,1.2661
6.60104e-08,1.2632
6.60200e-08,1.2569
6.60297e-08,1.2485
6.60393e-08,1.2386
6.60490e-08,1.2276
6.60586e-08,1.2159
6.60683e-08,1.2037
6.60779e-08,1.1916
6.60875e-08,1.1801
6.60972e-08,1.1698
6.61068e-08,1.1616
6.61165e-08,1.1557
6.61261e-08,1.1524
6.61358e-08,1.1518
6.61454e-08,1.1538
6.61551e-08,1.1581
6.61647e-08,1.1640
6.61743e-08,1.1702
6.61840e-08,1.1759
6.61936e-08,1.1804
6.62033e-08,1.1836
6.62129e-08,1.1860
6.62226e-08,1.1883
6.62322e-08,1.1910
6.62419e-08,1.1946
6.62515e-08,1.1991
6.62612e-08,1.2041
6.62708e-08,1.2090
6.62804e-08,1.2131
6.62901e-08,1.2156
6.62997e-08,1.2155
6.63094e-08,1.2120
6.63190e-08,1.2047
6.63287e-08,1.1939
6.63383e-08,1.1807
6.63480e-08,1.1671
6.63576e-08,1.1554
6.63672e-08,1.1475
6.63769e-08,1.1447
6.63865e-08,1.1471
6.63962e-08,1.1537
6.64058e-08,1.1627
6.64155e-08,1.1716
6.64251e-08,1.1624
6.64348e-08,1.1283
6.64444e-08,1.0650
6.64540e-08,0.9666
6.64637e-08,0.8438
6.64733e-08,0.7218
6.64830e-08,0.6090
6.64926e-08,0.5100
6.65023e-08,0.4360
6.65119e-08,0.3917
6.65216e-08,0.3702
6.65312e-08,0.3642
6.65409e-08,0.3688
6.65505e-08,0.3798
6.65601e-08,0.3903
6.65698e-08,0.3950
6.65794e-08,0.3938
6.65891e-08,0.3864
6.65987e-08,0.3735
6.66084e-08,0.3618
6.66180e-08,0.3614
6.66277e-08,0.3693
6.66373e-08,0.3763
6.66469e-08,0.3863
6.66566e-08,0.4043
6.66662e-08,0.4287
6.66759e-08,0.4558
6.66855e-08,0.4830
6.66952e-08,0.5063
6.67048e-08,0.5211
6.67145e-08,0.5263
6.67241e-08,0.5231
6.67338e-08,0.5116
6.67434e-08,0.4922
6.67530e-08,0.4686
6.67627e-08,0.4452
6.67723e-08,0.4217
6.67820e-08,0.3959
6.67916e-08,0.3701
6.68013e-08,0.3477
6.68109e-08,0.3290
6.68206e-08,0.3143
6.68302e-08,0.3074
6.68399e-08,0.3133
6.68495e-08,0.3353
6.68591e-08,0.3747
6.68688e-08,0.4292
6.68784e-08,0.4913
6.68881e-08,0.5499
6.68977e-08,0.5950
6.69074e-08,0.6192
6.69170e-08,0.6184
6.69267e-08,0.5945
6.69363e-08,0.5567
6.69459e-08,0.5161
6.69556e-08,0.4805
6.69652e-08,0.4526
6.69749e-08,0.4324
6.69845e-08,0.4175
6.69942e-08,0.4033
6.70038e-08,0.3846
6.70135e-08,0.3575
6.70231e-08,0.3199
6.70328e-08,0.2802
6.70424e-08,0.2484
6.70520e-08,0.2266
6.70617e-08,0.2159
6.70713e-08,0.2188
6.70810e-08,0.2391
6.70906e-08,0.2806
6.71003e-08,0.3391
6.71099e-08,0.4041
6.71196e-08,0.4684
6.71292e-08,0.5223
6.71388e-08,0.5631
6.71485e-08,0.5912
6.71581e-08,0.6048
6.71678e-08,0.6026
6.71774e-08,0.5870
6.71871e-08,0.5629
6.71967e-08,0.5349
6.72064e-08,0.5072
6.72160e-08,0.4848
6.72256e-08,0.4717
6.72353e-08,0.4682
6.72449e-08,0.4706
6.72546e-08,0.4738
6.72642e-08,0.4736
6.72739e-08,0.4675
6.72835e-08,0.4553
6.72932e-08,0.4383
6.73028e-08,0.4196
6.73125e-08,0.4030
6.73221e-08,0.3937
6.73317e-08,0.3954
6.73414e-08,0.4080
6.73510e-08,0.4288
6.73607e-08,0.4547
6.73703e-08,0.4827
6.73800e-08,0.5092
6.73896e-08,0.5317
6.73993e-08,0.5500
6.74089e-08,0.5659
6.74185e-08,0.5814
6.74282e-08,0.5972
6.74378e-08,0.6114
6.74475e-08,0.6201
6.74571e-08,0.6188
6.74668e-08,0.6052
6.74764e-08,0.5795
6.74861e-08,0.5438
6.74957e-08,0.5017
6.75054e-08,0.4586
6.75150e-08,0.4200
6.75246e-08,0.3900
6.75343e-08,0.3710
6.75439e-08,0.3645
6.75536e-08,0.3710
6.75632e-08,0.3891
6.75729e-08,0.4155
6.75825e-08,0.4455
6.75922e-08,0.4750
6.76018e-08,0.5014
6.76115e-08,0.5242
6.76211e-08,0.5444
6.76307e-08,0.5639
6.76404e-08,0.5851
6.76500e-08,0.6102
6.76597e-08,0.6410
6.76693e-08,0.6532
6.76790e-08,0.6469
6.76886e-08,0.6364
6.76983e-08,0.6168
6.77079e-08,0.5791
6.77175e-08,0.5441
6.77272e-08,0.5154
6.77368e-08,0.4803
6.77465e-08,0.4438
6.77561e-08,0.4140
6.77658e-08,0.3909
6.77754e-08,0.3730
6.77851e-08,0.3628
6.77947e-08,0.3663
6.78044e-08,0.3801
6.78140e-08,0.3947
6.78236e-08,0.4094
6.78333e-08,0.4264
6.78429e-08,0.4413
6.78526e-08,0.4507
6.78622e-08,0.4614
6.78719e-08,0.4781
6.78815e-08,0.4903
6.78912e-08,0.4943
6.79008e-08,0.4976
6.79104e-08,0.5011
6.79201e-08,0.5021
6.79297e-08,0.5009
6.79394e-08,0.4965
6.79490e-08,0.4855
6.79587e-08,0.4668
6.79683e-08,0.4450
6.79780e-08,0.4249
6.79876e-08,0.4055
6.79972e-08,0.3860
6.80069e-08,0.3700
6.80165e-08,0.3594
6.80262e-08,0.3505
6.80358e-08,0.3416
6.80455e-08,0.3354
6.80551e-08,0.3330
6.80648e-08,0.3330
6.80744e-08,0.3372
6.80841e-08,0.3498
6.80937e-08,0.3725
6.81033e-08,0.4044
6.81130e-08,0.4438
6.81226e-08,0.4863
6.81323e-08,0.5236
6.81419e-08,0.5488
6.81516e-08,0.5600
6.81612e-08,0.5588
6.81709e-08,0.5469
6.81805e-08,0.5273
6.81901e-08,0.5048
6.81998e-08,0.4819
6.82094e-08,0.4577
6.82191e-08,0.4309
6.82287e-08,0.4022
6.82384e-08,0.3724
6.82480e-08,0.3418
6.82577e-08,0.3104
6.82673e-08,0.2775
6.82770e-08,0.2413
6.82866e-08,0.2170
6.82962e-08,0.2039
6.83059e-08,0.2051
6.83155e-08,0.2185
6.83252e-08,0.2445
6.83348e-08,0.2846
6.83445e-08,0.3399
6.83541e-08,0.4015
6.83638e-08,0.4618
6.83734e-08,0.5132
6.83831e-08,0.5494
6.83927e-08,0.5716
6.84023e-08,0.5815
6.84120e-08,0.5790
6.84216e-08,0.5651
6.84313e-08,0.5446
6.84409e-08,0.5221
6.84506e-08,0.5016
6.84602e-08,0.4848
6.84699e-08,0.4739
6.84795e-08,0.4696
6.84891e-08,0.4697
6.84988e-08,0.4702
6.85084e-08,0.4676
6.85181e-08,0.4607
6.85277e-08,0.4500
6.85374e-08,0.4372
6.85470e-08,0.4247
6.85567e-08,0.4144
6.85663e-08,0.4087
6.85760e-08,0.4101
6.85856e-08,0.4190
6.85952e-08,0.4336
6.86049e-08,0.4514
6.86145e-08,0.4713
6.86242e-08,0.4924
6.86338e-08,0.5136
6.86435e-08,0.5340
6.86531e-08,0.5535
6.86628e-08,0.5720
6.86724e-08,0.5889
6.86820e-08,0.6026
6.86917e-08,0.6105
6.87013e-08,0.6099
6.87110e-08,0.5993
6.87206e-08,0.5792
6.87303e-08,0.5515
6.87399e-08,0.5185
6.87496e-08,0.4831
6.87592e-08,0.4493
6.87688e-08,0.4209
6.87785e-08,0.4007
6.87881e-08,0.3903
6.87978e-08,0.3904
6.88074e-08,0.4010
6.88171e-08,0.4198
6.88267e-08,0.4432
6.88364e-08,0.4670
6.88460e-08,0.4884
6.88557e-08,0.5065
6.88653e-08,0.5225
6.88749e-08,0.5388
6.88846e-08,0.5577
6.88942e-08,0.5818
6.89039e-08,0.6125
6.89135e-08,0.6508
6.89232e-08,0.6959
6.89328e-08,0.7465
6.89425e-08,0.8005
6.89521e-08,0.8550
6.89617e-08,0.9061
6.89714e-08,0.9505
6.89810e-08,0.9857
6.89907e-08,1.0115
6.90003e-08,1.0296
6.90100e-08,1.0430
6.90196e-08,1.0549
6.90293e-08,1.0683
6.90389e-08,1.0851
6.90486e-08,1.1065
6.90582e-08,1.1317
6.90678e-08,1.1589
6.90775e-08,1.1859
6.90871e-08,1.2105
6.90968e-08,1.2310
6.91064e-08,1.2460
6.91161e-08,1.2550
6.91257e-08,1.2582
6.91354e-08,1.2565
6.91450e-08,1.2510
6.91547e-08,1.2429
6.91643e-08,1.2329
6.91739e-08,1.2218
6.91836e-08,1.2102
6.91932e-08,1.1986
6.92029e-08,1.1874
6.92125e-08,1.1769
6.92222e-08,1.1678
6.92318e-08,1.1603
6.92415e-08,1.1550
6.92511e-08,1.1522
6.92607e-08,1.1519
6.92704e-08,1.1541
6.92800e-08,1.1586
6.92897e-08,1.1646
6.92993e-08,1.1711
6.93090e-08,1.1769
6.93186e-08,1.1816
6.93283e-08,1.1849
6.93379e-08,1.1872
6.93475e-08,1.1892
6.93572e-08,1.1915
6.93668e-08,1.1946
6.93765e-08,1.1986
6.93861e-08,1.2031
6.93958e-08,1.2075
6.94054e-08,1.2111
6.94151e-08,1.2131
6.94247e-08,1.2129
6.94344e-08,1.2098
6.94440e-08,1.2034
6.94536e-08,1.1940
6.94633e-08,1.1826
6.94729e-08,1.1708
6.94826e-08,1.1605
6.94922e-08,1.1533
6.95019e-08,1.1502
6.95115e-08,1.1514
6.95212e-08,1.1562
6.95308e-08,1.1634
6.95404e-08,1.1712
6.95501e-08,1.1783
6.95597e-08,1.1834
6.95694e-08,1.1858
6.95790e-08,1.1856
6.95887e-08,1.1830
6.95983e-08,1.1789
6.96080e-08,1.1742
6.96176e-08,1.1699
6.96273e-08,1.1667
6.96369e-08,1.1651
6.96465e-08,1.1651
6.96562e-08,1.1662
6.96658e-08,1.1679
6.96755e-08,1.1695
6.96851e-08,1.1704
6.96948e-08,1.1705
6.97044e-08,1.1697
6.97141e-08,1.1685
6.97237e-08,1.1671
6.97334e-08,1.1664
6.97430e-08,1.1667
6.97526e-08,1.1685
6.97623e-08,1.1718
6.97719e-08,1.1766
6.97816e-08,1.1822
6.97912e-08,1.1882
6.98009e-08,1.1941
6.98105e-08,1.1995
6.98202e-08,1.2041
6.98298e-08,1.2079
6.98394e-08,1.2108
6.98491e-08,1.2128
6.98587e-08,1.2139
6.98684e-08,1.2142
6.98780e-08,1.2139
6.98877e-08,1.2129
6.98973e-08,1.2112
6.99070e-08,1.2090
6.99166e-08,1.2062
6.99263e-08,1.2031
6.99359e-08,1.1999
6.99455e-08,1.1971
6.99552e-08,1.1952
6.99648e-08,1.1946
6.99745e-08,1.1953
6.99841e-08,1.1972
6.99938e-08,1.1997
7.00034e-08,1.2024
7.00131e-08,1.2047
7.00227e-08,1.2062
7.00323e-08,1.2068
7.00420e-08,1.2065
7.00516e-08,1.2056
7.00613e-08,1.2043
7.00709e-08,1.2030
7.00806e-08,1.2022
7.00902e-08,1.2019
7.00999e-08,1.2024
7.01095e-08,1.2034
7.01191e-08,1.2048
7.01288e-08,1.2060
7.01384e-08,1.2068
7.01481e-08,1.2067
7.01577e-08,1.2057
7.01674e-08,1.2018
7.01770e-08,1.1781
7.01867e-08,1.1329
7.01963e-08,1.0613
7.02060e-08,0.9579
7.02156e-08,0.8376
7.02252e-08,0.7215
7.02349e-08,0.6148
7.02445e-08,0.5228
7.02542e-08,0.4565
7.02638e-08,0.4189
7.02735e-08,0.4015
7.02831e-08,0.3974
7.02928e-08,0.4022
7.03024e-08,0.4120
7.03120e-08,0.4206
7.03217e-08,0.4237
7.03313e-08,0.4220
7.03410e-08,0.4144
7.03506e-08,0.4021
7.03603e-08,0.3928
7.03699e-08,0.3947
7.03796e-08,0.4011
7.03892e-08,0.4038
7.03989e-08,0.4089
7.04085e-08,0.4210
7.04181e-08,0.4385
7.04278e-08,0.4586
7.04374e-08,0.4791
7.04471e-08,0.4963
7.04567e-08,0.5060
7.04664e-08,0.5078
7.04760e-08,0.5026
7.04857e-08,0.4900
7.04953e-08,0.4703
7.05050e-08,0.4480
7.05146e-08,0.4268
7.05242e-08,0.4055
7.05339e-08,0.3825
7.05435e-08,0.3608
7.05532e-08,0.3433
7.05628e-08,0.3293
7.05725e-08,0.3188
7.05821e-08,0.3157
7.05918e-08,0.3244
7.06014e-08,0.3476
7.06110e-08,0.3865
7.06207e-08,0.4390
7.06303e-08,0.4975
7.06400e-08,0.5517
7.06496e-08,0.5927
7.06593e-08,0.6133
7.06689e-08,0.6098
7.06786e-08,0.5848
7.06882e-08,0.5475
7.06979e-08,0.5086
7.07075e-08,0.4747
7.07171e-08,0.4480
7.07268e-08,0.4284
7.07364e-08,0.4135
7.07461e-08,0.3982
7.07557e-08,0.3775
7.07654e-08,0.3481
7.07750e-08,0.3081
7.07847e-08,0.2578
7.07943e-08,0.1996
7.08039e-08,0.1377
7.08136e-08,0.0764
7.08232e-08,0.0206
7.08329e-08,-0.0250
7.08425e-08,-0.0575
7.08522e-08,-0.0769
7.08618e-08,-0.0848
7.08715e-08,-0.0827
7.08811e-08,-0.0726
7.08907e-08,-0.0579
7.09004e-08,-0.0429
7.09100e-08,-0.0316
7.09197e-08,-0.0270
7.09293e-08,-0.0307
7.09390e-08,-0.0425
7.09486e-08,-0.0601
7.09583e-08,-0.0800
7.09679e-08,-0.0984
7.09776e-08,-0.1119
7.09872e-08,-0.1192
7.09968e-08,-0.1212
7.10065e-08,-0.1199
7.10161e-08,-0.1173
7.10258e-08,-0.1150
7.10354e-08,-0.1145
7.10451e-08,-0.1158
7.10547e-08,-0.1174
7.10644e-08,-0.1170
7.10740e-08,-0.1127
7.10836e-08,-0.1034
7.10933e-08,-0.0893
7.11029e-08,-0.0725
7.11126e-08,-0.0558
7.11222e-08,-0.0420
7.11319e-08,-0.0332
7.11415e-08,-0.0298
7.11512e-08,-0.0305
7.11608e-08,-0.0326
7.11705e-08,-0.0337
7.11801e-08,-0.0325
7.11897e-08,-0.0293
7.11994e-08,-0.0256
7.12090e-08,-0.0233
7.12187e-08,-0.0241
7.12283e-08,-0.0292
7.12380e-08,-0.0386
7.12476e-08,-0.0517
7.12573e-08,-0.0675
7.12669e-08,-0.0845
7.12766e-08,-0.1013
7.12862e-08,-0.1165
7.12958e-08,-0.1282
7.13055e-08,-0.1351
7.13151e-08,-0.1363
7.13248e-08,-0.1316
7.13344e-08,-0.1218
7.13441e-08,-0.1081
7.13537e-08,-0.0924
7.13634e-08,-0.0765
7.13730e-08,-0.0625
7.13826e-08,-0.0521
7.13923e-08,-0.0460
7.14019e-08,-0.0444
7.14116e-08,-0.0538
7.14212e-08,-0.0622
7.14309e-08,-0.0547
7.14405e-08,-0.0331
7.14502e-08,-0.0058
7.14598e-08,0.0316
7.14695e-08,0.0811
7.14791e-08,0.1403
7.14887e-08,0.2096
7.14984e-08,0.2839
7.15080e-08,0.3546
