.HEADER
..NAMES
Time,V U1.H5
.DATA
2.16383e-08,0.5077
2.16616e-08,0.5080
2.16848e-08,0.5081
2.17081e-08,0.5080
2.17314e-08,0.5188
2.17546e-08,0.5869
2.17779e-08,0.7785
2.18012e-08,0.9468
2.18244e-08,1.0595
2.18477e-08,1.1177
2.18710e-08,1.1420
2.18942e-08,1.1528
2.19175e-08,1.1566
2.19408e-08,1.1639
2.19640e-08,1.1761
2.19873e-08,1.1888
2.20106e-08,1.2003
2.20338e-08,1.2093
2.20571e-08,1.2142
2.20804e-08,1.2154
2.21037e-08,1.2130
2.21269e-08,1.2045
2.21502e-08,1.1910
2.21735e-08,1.1737
2.21967e-08,1.1565
2.22200e-08,1.1435
2.22433e-08,1.1359
2.22665e-08,1.1352
2.22898e-08,1.1391
2.23131e-08,1.1466
2.23363e-08,1.1567
2.23596e-08,1.1673
2.23829e-08,1.1777
2.24061e-08,1.1868
2.24294e-08,1.1936
2.24527e-08,1.1981
2.24759e-08,1.2001
2.24992e-08,1.1994
2.25225e-08,1.1970
2.25457e-08,1.1947
2.25690e-08,1.1933
2.25923e-08,1.1940
2.26155e-08,1.1960
2.26388e-08,1.1983
2.26621e-08,1.2006
2.26853e-08,1.2021
2.27086e-08,1.2033
2.27319e-08,1.2043
2.27551e-08,1.2048
2.27784e-08,1.2051
2.28017e-08,1.2049
2.28249e-08,1.2044
2.28482e-08,1.2035
2.28715e-08,1.2023
2.28947e-08,1.2010
2.29180e-08,1.2002
2.29413e-08,1.2001
2.29645e-08,1.1880
2.29878e-08,1.1435
2.30111e-08,1.0349
2.30343e-08,0.8713
2.30576e-08,0.7452
2.30809e-08,0.6704
2.31041e-08,0.6288
2.31274e-08,0.6066
2.31507e-08,0.5911
2.31739e-08,0.5769
2.31972e-08,0.5608
2.32205e-08,0.5433
2.32437e-08,0.5275
2.32670e-08,0.5148
2.32903e-08,0.5062
2.33135e-08,0.5022
2.33368e-08,0.5018
2.33601e-08,0.5056
2.33833e-08,0.5145
2.34066e-08,0.5274
2.34299e-08,0.5427
2.34531e-08,0.5573
2.34764e-08,0.5697
2.34997e-08,0.5788
2.35229e-08,0.5838
2.35462e-08,0.5852
2.35695e-08,0.5822
2.35927e-08,0.5749
2.36160e-08,0.5643
2.36393e-08,0.5520
2.36625e-08,0.5403
2.36858e-08,0.5311
2.37091e-08,0.5254
2.37323e-08,0.5231
2.37556e-08,0.5236
2.37789e-08,0.5246
2.38021e-08,0.5245
2.38254e-08,0.5226
2.38487e-08,0.5188
2.38719e-08,0.5145
2.38952e-08,0.5104
2.39185e-08,0.5071
2.39417e-08,0.5045
2.39650e-08,0.5024
2.39883e-08,0.5008
2.40115e-08,0.5000
2.40348e-08,0.5002
2.40581e-08,0.5014
2.40813e-08,0.5033
2.41046e-08,0.5056
2.41279e-08,0.5078
2.41511e-08,0.5095
2.41744e-08,0.5104
2.41977e-08,0.5105
2.42209e-08,0.5101
2.42442e-08,0.5094
2.42675e-08,0.5088
2.42907e-08,0.5082
2.43140e-08,0.5076
2.43373e-08,0.5073
2.43605e-08,0.5073
2.43838e-08,0.5079
2.44071e-08,0.5088
2.44303e-08,0.5096
2.44536e-08,0.5100
2.44769e-08,0.5100
2.45002e-08,0.5097
2.45234e-08,0.5091
2.45467e-08,0.5086
2.45700e-08,0.5080
2.45932e-08,0.5076
2.46165e-08,0.5074
2.46398e-08,0.5072
2.46630e-08,0.5071
2.46863e-08,0.5071
2.47096e-08,0.5071
2.47328e-08,0.5073
2.47561e-08,0.5076
